dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,40,TPR@1%FPR,0.075,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,40,membership_advantage@1%FPR,0.065,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,40,TPR@0.1%FPR,0.0395,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,40,membership_advantage@0.1%FPR,0.0385,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,41,AUC,0.7612240000000001,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,41,TPR@1%FPR,0.035333333333333335,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,41,membership_advantage@1%FPR,0.025333333333333333,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,41,TPR@0.1%FPR,0.004,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,41,membership_advantage@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,42,AUC,0.7986080000000001,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,42,TPR@1%FPR,0.06133333333333334,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,42,membership_advantage@1%FPR,0.051333333333333335,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,42,TPR@0.1%FPR,0.04933333333333333,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,42,membership_advantage@0.1%FPR,0.04833333333333333,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,43,AUC,0.7932959999999999,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,43,TPR@1%FPR,0.11699999999999999,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,43,membership_advantage@1%FPR,0.107,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,43,TPR@0.1%FPR,0.027,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,43,membership_advantage@0.1%FPR,0.026,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,44,AUC,0.740704,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,44,TPR@1%FPR,0.07466666666666667,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,44,membership_advantage@1%FPR,0.06466666666666668,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,44,TPR@0.1%FPR,0.050666666666666665,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,44,membership_advantage@0.1%FPR,0.049666666666666665,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,45,AUC,0.7636,
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,45,TPR@1%FPR,0.04533333333333334,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,45,membership_advantage@1%FPR,0.035333333333333335,2.5
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,45,TPR@0.1%FPR,0.003,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,45,membership_advantage@0.1%FPR,0.002,0.25
credit_default,random_forest_neg_loss_label_corruption_0p000,neg_loss,250,46,AUC,0.744152,
