dataset,model,attack_score,sample_size,repeat,metric,value,fp_budget
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,15,TPR@1%FPR,0.276,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,15,membership_advantage@1%FPR,0.266,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,15,TPR@0.1%FPR,0.156,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,15,membership_advantage@0.1%FPR,0.155,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,16,AUC,0.751496,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,16,TPR@1%FPR,0.148,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,16,membership_advantage@1%FPR,0.13799999999999998,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,16,TPR@0.1%FPR,0.004,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,16,membership_advantage@0.1%FPR,0.003,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,16,AUC,0.7331439999999999,
adult_income,random_forest_reference_centered,ref_logit_margin,250,16,TPR@1%FPR,0.028,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,16,membership_advantage@1%FPR,0.018000000000000002,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,16,TPR@0.1%FPR,0.008,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,16,membership_advantage@0.1%FPR,0.007,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,16,AUC,0.7690560000000001,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,16,TPR@1%FPR,0.18,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,16,membership_advantage@1%FPR,0.16999999999999998,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,16,TPR@0.1%FPR,0.08,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,16,membership_advantage@0.1%FPR,0.079,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,17,AUC,0.729008,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,17,TPR@1%FPR,0.06,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,17,membership_advantage@1%FPR,0.049999999999999996,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,17,TPR@0.1%FPR,0.0,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,17,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,17,AUC,0.6970479999999999,
adult_income,random_forest_reference_centered,ref_logit_margin,250,17,TPR@1%FPR,0.04,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,17,membership_advantage@1%FPR,0.03,2.5
adult_income,random_forest_reference_centered,ref_logit_margin,250,17,TPR@0.1%FPR,0.032,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,17,membership_advantage@0.1%FPR,0.031,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,17,AUC,0.7569360000000002,
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,17,TPR@1%FPR,0.184,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,17,membership_advantage@1%FPR,0.174,2.5
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,17,TPR@0.1%FPR,0.016,0.25
adult_income,random_forest_reference_centered,ref_z_logit_margin,250,17,membership_advantage@0.1%FPR,0.015,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,18,AUC,0.744624,
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,18,TPR@1%FPR,0.088,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,18,membership_advantage@1%FPR,0.078,2.5
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,18,TPR@0.1%FPR,0.0,0.25
adult_income,random_forest_reference_centered,ref_centered_neg_loss,250,18,membership_advantage@0.1%FPR,-0.001,0.25
adult_income,random_forest_reference_centered,ref_logit_margin,250,18,AUC,0.7038399999999999,
