dataset,model,attack_score,sample_size,metric,n_repeats,mean,std,p025,median,p975,interval_width,min,max,instability_note
adult_income,hist_gradient_boosting,confidence,1000,TPR@0.1%FPR,50,0.0008900000000000001,0.0011306942061207806,0.0,0.001,0.003774999999999999,0.003774999999999999,0.0,0.005,tail_resolution_warning: expected false positives < 5
adult_income,hist_gradient_boosting,confidence,1000,TPR@1%FPR,50,0.011210000000000003,0.005073027916826198,0.0028375000000000006,0.011,0.021549999999999996,0.018712499999999996,0.001,0.024,
adult_income,hist_gradient_boosting,confidence,1000,membership_advantage@0.1%FPR,50,-0.00010999999999999999,0.0011306942061207806,-0.001,0.0,0.002774999999999999,0.003774999999999999,-0.001,0.004,tail_resolution_warning: expected false positives < 5
adult_income,hist_gradient_boosting,confidence,1000,membership_advantage@1%FPR,50,0.0012100000000000012,0.005073027916826198,-0.0071625,0.0010000000000000009,0.011549999999999998,0.018712499999999996,-0.008999999999999998,0.014000000000000002,
adult_income,hist_gradient_boosting,confidence,2000,AUC,50,0.5045254975,0.008845741988917381,0.48551645624999995,0.5037461875,0.5213116375,0.03579518125000003,0.48423600000000006,0.525449125,
adult_income,hist_gradient_boosting,confidence,2000,TPR@0.1%FPR,50,0.00064,0.0007073953373222827,0.0,0.0005,0.002274999999999999,0.002274999999999999,0.0,0.0035,tail_resolution_warning: expected false positives < 5
adult_income,hist_gradient_boosting,confidence,2000,TPR@1%FPR,50,0.010425,0.0027858287522270096,0.005725,0.00975,0.0158875,0.010162499999999998,0.0045000000000000005,0.0165,
adult_income,hist_gradient_boosting,confidence,2000,membership_advantage@0.1%FPR,50,-0.00036,0.0007073953373222827,-0.001,-0.0005,0.0012749999999999986,0.0022749999999999984,-0.001,0.0025,tail_resolution_warning: expected false positives < 5
adult_income,hist_gradient_boosting,confidence,2000,membership_advantage@1%FPR,50,0.00042500000000000003,0.002785828752227009,-0.004275,-0.00024999999999999935,0.0058874999999999995,0.0101625,-0.005499999999999998,0.006500000000000001,
adult_income,hist_gradient_boosting,confidence,5000,AUC,50,0.5054020328,0.004303313257482985,0.4970077465,0.50591781,0.512102906,0.015095159499999955,0.49630441999999997,0.51524756,
adult_income,hist_gradient_boosting,confidence,5000,TPR@0.1%FPR,50,0.0007579999999999999,0.0005376023870209397,0.0,0.0006,0.0019549999999999997,0.0019549999999999997,0.0,0.002,
adult_income,hist_gradient_boosting,confidence,5000,TPR@1%FPR,50,0.0103456,0.001986689202264551,0.0077225,0.0102,0.013819999999999999,0.006097499999999999,0.0064,0.018,
adult_income,hist_gradient_boosting,confidence,5000,membership_advantage@0.1%FPR,50,-0.00024200000000000003,0.0005376023870209398,-0.001,-0.0004000000000000001,0.0009549999999999997,0.0019549999999999997,-0.001,0.001,
